date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
13:19:58	90/90	---M--	200	added ('OK')	text/plain	etag:%225e16a06d-5a%22	https://thep.hoaphat.com.vn/robots.txt		(from )
13:19:58	45162/45162	---MCZ	200	added ('OK')	text/html	date:Thu,%2022%20Sep%202022%2006:23:59%20GMT	https://thep.hoaphat.com.vn/	D:/thai_web/camera/thep.hoaphat.com.vn/index.html	(from )
13:19:58	15422/15422	---MCZ	200	added ('OK')	image/x-icon	etag:W/%225df4673a-3c3e%22	https://thep.hoaphat.com.vn/favicon.ico	D:/thai_web/camera/thep.hoaphat.com.vn/favicon.ico	(from https://thep.hoaphat.com.vn/)
13:19:59	37253/37253	---MCZ	200	added ('OK')	text/html	date:Thu,%2022%20Sep%202022%2006:24:00%20GMT	https://thep.hoaphat.com.vn/en	D:/thai_web/camera/thep.hoaphat.com.vn/en.html	(from https://thep.hoaphat.com.vn/)
13:19:59	3440/3440	---M--	200	added ('OK')	image/png	etag:%225df4673a-d70%22	https://thep.hoaphat.com.vn/assets/img/logo.png	D:/thai_web/camera/thep.hoaphat.com.vn/assets/img/logo.png	(from https://thep.hoaphat.com.vn/)
13:19:59	30958/30958	---MCZ	200	added ('OK')	text/css	etag:W/%225df4673a-78ee%22	https://thep.hoaphat.com.vn/assets/libs/font-awesome/font-awesome.min.css	D:/thai_web/camera/thep.hoaphat.com.vn/assets/libs/font-awesome/font-awesome.min.css	(from https://thep.hoaphat.com.vn/)
13:19:59	1776/1776	---MCZ	200	added ('OK')	text/css	etag:W/%225df4673a-6f0%22	https://thep.hoaphat.com.vn/assets/libs/slick/slick.css	D:/thai_web/camera/thep.hoaphat.com.vn/assets/libs/slick/slick.css	(from https://thep.hoaphat.com.vn/)
13:20:00	3145/3145	---MCZ	200	added ('OK')	text/css	etag:W/%225df4673a-c49%22	https://thep.hoaphat.com.vn/assets/libs/slick/slick-theme.css	D:/thai_web/camera/thep.hoaphat.com.vn/assets/libs/slick/slick-theme.css	(from https://thep.hoaphat.com.vn/)
13:20:00	24733/24733	---MCZ	200	added ('OK')	text/css	etag:W/%225df4673a-609d%22	https://thep.hoaphat.com.vn/assets/libs/lightgallery/lightgallery.min.css	D:/thai_web/camera/thep.hoaphat.com.vn/assets/libs/lightgallery/lightgallery.min.css	(from https://thep.hoaphat.com.vn/)
13:20:00	15370/15370	---MCZ	200	added ('OK')	text/css	etag:W/%225df4673a-3c0a%22	https://thep.hoaphat.com.vn/assets/libs/select2/select2.min.css	D:/thai_web/camera/thep.hoaphat.com.vn/assets/libs/select2/select2.min.css	(from https://thep.hoaphat.com.vn/)
13:20:00	13841/13841	---MCZ	200	added ('OK')	text/css	etag:W/%225df4673a-3611%22	https://thep.hoaphat.com.vn/assets/libs/fancybox/jquery.fancybox.min.css	D:/thai_web/camera/thep.hoaphat.com.vn/assets/libs/fancybox/jquery.fancybox.min.css	(from https://thep.hoaphat.com.vn/)
13:20:01	58129/58129	---MCZ	200	added ('OK')	text/css	etag:W/%225df4673a-e311%22	https://thep.hoaphat.com.vn/assets/libs/css/animate.min.css	D:/thai_web/camera/thep.hoaphat.com.vn/assets/libs/css/animate.min.css	(from https://thep.hoaphat.com.vn/)
13:20:01	56489/56489	---MCZ	200	added ('OK')	text/css	etag:W/%22624ff64a-dca9%22	https://thep.hoaphat.com.vn/assets/css/style.min.css?v=1.1	D:/thai_web/camera/thep.hoaphat.com.vn/assets/css/style.minf9e3.css	(from https://thep.hoaphat.com.vn/)
13:20:01	3097/3097	---M-Z	200	added ('OK')	application/x-javascript	etag:%22a6058dee0a8cebe1074e9cd4d08f5443%22	https://connect.facebook.net/en_US/sdk.js	D:/thai_web/camera/connect.facebook.net/en_US/sdk.js	(from https://thep.hoaphat.com.vn/)
13:20:02	84320/84320	---M--	200	added ('OK')	text/javascript	date:Tue,%2003%20Mar%202020%2019:15:00%20GMT	https://ajax.googleapis.com/ajax/libs/jquery/2.1.3/jquery.min.js	D:/thai_web/camera/ajax.googleapis.com/ajax/libs/jquery/2.1.3/jquery.min.js	(from https://thep.hoaphat.com.vn/)
13:20:02	86659/86659	---MCZ	200	added ('OK')	application/javascript	etag:W/%225df4673a-15283%22	https://thep.hoaphat.com.vn/assets/libs/js/jquery.min.js	D:/thai_web/camera/thep.hoaphat.com.vn/assets/libs/js/jquery.min.js	(from https://thep.hoaphat.com.vn/)
13:20:02	42863/42863	---MCZ	200	added ('OK')	application/javascript	etag:W/%225df4673a-a76f%22	https://thep.hoaphat.com.vn/assets/libs/slick/slick.min.js	D:/thai_web/camera/thep.hoaphat.com.vn/assets/libs/slick/slick.min.js	(from https://thep.hoaphat.com.vn/)
13:20:02	67881/67881	---MCZ	200	added ('OK')	application/javascript	etag:W/%225df4673a-10929%22	https://thep.hoaphat.com.vn/assets/libs/fancybox/jquery.fancybox.min.js	D:/thai_web/camera/thep.hoaphat.com.vn/assets/libs/fancybox/jquery.fancybox.min.js	(from https://thep.hoaphat.com.vn/)
13:20:03	49750/49750	---MCZ	200	added ('OK')	application/javascript	etag:W/%225df4673a-c256%22	https://thep.hoaphat.com.vn/assets/libs/lightgallery/lightgallery-all.min.js	D:/thai_web/camera/thep.hoaphat.com.vn/assets/libs/lightgallery/lightgallery-all.min.js	(from https://thep.hoaphat.com.vn/)
13:20:03	67940/67940	---MCZ	200	added ('OK')	application/javascript	etag:W/%225df4673a-10964%22	https://thep.hoaphat.com.vn/assets/libs/select2/select2.min.js	D:/thai_web/camera/thep.hoaphat.com.vn/assets/libs/select2/select2.min.js	(from https://thep.hoaphat.com.vn/)
13:20:03	3097/3097	---M-Z	200	added ('OK')	application/x-javascript	etag:%2275e17bb64f34b7a7379f888285e448c9%22	https://connect.facebook.net/vi_VN/sdk.js	D:/thai_web/camera/connect.facebook.net/vi_VN/sdk.js	(from https://thep.hoaphat.com.vn/)
13:20:03	3387/3387	---M--	200	added ('OK')	image/png	etag:%22ba79f0c9ef59473a336a47da0be01110%22	https://sudospaces.com/hoaphat-com-vn/2022/02/logo-gang-thep.jpg	D:/thai_web/camera/sudospaces.com/hoaphat-com-vn/2022/02/logo-gang-thep.png	(from https://thep.hoaphat.com.vn/)
13:20:04	5234/5234	---M--	200	added ('OK')	image/png	etag:%225df4673a-1472%22	https://thep.hoaphat.com.vn/assets/img/icon/icon-vi.png	D:/thai_web/camera/thep.hoaphat.com.vn/assets/img/icon/icon-vi.png	(from https://thep.hoaphat.com.vn/)
13:20:04	237164/237164	---M--	200	added ('OK')	image/png	etag:%225df4673a-39e6c%22	https://thep.hoaphat.com.vn/assets/img/icon/icon-en.png	D:/thai_web/camera/thep.hoaphat.com.vn/assets/img/icon/icon-en.png	(from https://thep.hoaphat.com.vn/)
13:20:04	29710/29710	---MCZ	200	added ('OK')	text/html	date:Thu,%2022%20Sep%202022%2006:24:06%20GMT	https://thep.hoaphat.com.vn/gioi-thieu	D:/thai_web/camera/thep.hoaphat.com.vn/gioi-thieu.html	(from https://thep.hoaphat.com.vn/)
13:20:05	44910/44910	---MCZ	200	added ('OK')	text/html	date:Thu,%2022%20Sep%202022%2006:24:06%20GMT	https://thep.hoaphat.com.vn/san-pham	D:/thai_web/camera/thep.hoaphat.com.vn/san-pham.html	(from https://thep.hoaphat.com.vn/)
13:20:05	37077/37077	---MCZ	200	added ('OK')	text/html	date:Thu,%2022%20Sep%202022%2006:24:06%20GMT	https://thep.hoaphat.com.vn/chat-luong-hoa-phat	D:/thai_web/camera/thep.hoaphat.com.vn/chat-luong-hoa-phat.html	(from https://thep.hoaphat.com.vn/)
13:20:05	38799/38799	---MCZ	200	added ('OK')	text/html	date:Thu,%2022%20Sep%202022%2006:24:07%20GMT	https://thep.hoaphat.com.vn/he-thong-phan-phoi	D:/thai_web/camera/thep.hoaphat.com.vn/he-thong-phan-phoi.html	(from https://thep.hoaphat.com.vn/)
13:20:06	33243/33243	---MCZ	200	added ('OK')	text/html	date:Thu,%2022%20Sep%202022%2006:24:07%20GMT	https://thep.hoaphat.com.vn/xuat-khau	D:/thai_web/camera/thep.hoaphat.com.vn/xuat-khau.html	(from https://thep.hoaphat.com.vn/)
13:20:06	27818/27818	---MCZ	200	added ('OK')	text/html	date:Thu,%2022%20Sep%202022%2006:24:07%20GMT	https://thep.hoaphat.com.vn/cong-trinh	D:/thai_web/camera/thep.hoaphat.com.vn/cong-trinh.html	(from https://thep.hoaphat.com.vn/)
13:20:06	30176/30176	---MCZ	200	added ('OK')	text/html	date:Thu,%2022%20Sep%202022%2006:24:08%20GMT	https://thep.hoaphat.com.vn/tin-tuc	D:/thai_web/camera/thep.hoaphat.com.vn/tin-tuc.html	(from https://thep.hoaphat.com.vn/)
13:20:07	36022/36022	---MCZ	200	added ('OK')	text/html	date:Thu,%2022%20Sep%202022%2006:24:08%20GMT	https://thep.hoaphat.com.vn/tin-tuc/tin-cong-ty	D:/thai_web/camera/thep.hoaphat.com.vn/tin-tuc/tin-cong-ty.html	(from https://thep.hoaphat.com.vn/)
13:20:07	35667/35667	---MCZ	200	added ('OK')	text/html	date:Thu,%2022%20Sep%202022%2006:24:08%20GMT	https://thep.hoaphat.com.vn/tin-cong-nghe/tin-cong-nghe	D:/thai_web/camera/thep.hoaphat.com.vn/tin-cong-nghe/tin-cong-nghe.html	(from https://thep.hoaphat.com.vn/)
13:20:08	35608/35608	---M--	200	added ('OK')	image/png	etag:%225efee091-8b18%22	https://thep.hoaphat.com.vn/assets/img/tu-hao-thuong-hieu-quoc-gia.png	D:/thai_web/camera/thep.hoaphat.com.vn/assets/img/tu-hao-thuong-hieu-quoc-gia.png	(from https://thep.hoaphat.com.vn/)
13:20:08	126825/126825	---M--	200	added ('OK')	image/jpeg	etag:%2243fabc5436189b37aeff1409e3b8f429%22	https://sudospaces.com/hoaphat-com-vn/2021/03/phoi-canh-cau-my-thuan-2-1593413234-width1004height565.jpg	D:/thai_web/camera/sudospaces.com/hoaphat-com-vn/2021/03/phoi-canh-cau-my-thuan-2-1593413234-width1004height565.jpg	(from https://thep.hoaphat.com.vn/)
13:20:08	66563/66563	---M--	200	added ('OK')	image/png	etag:%2266894b63be331937a816d2cfe95d2b97%22	https://sudospaces.com/hoaphat-com-vn/2019/11/astm-medium.png	D:/thai_web/camera/sudospaces.com/hoaphat-com-vn/2019/11/astm-medium.png	(from https://thep.hoaphat.com.vn/)
13:20:08	61081/61081	---M--	200	added ('OK')	image/png	etag:%22d2f3b97de77b2aae7c9f855639e1867f%22	https://sudospaces.com/hoaphat-com-vn/2019/11/logo-bsen-medium.png	D:/thai_web/camera/sudospaces.com/hoaphat-com-vn/2019/11/logo-bsen-medium.png	(from https://thep.hoaphat.com.vn/)
13:20:09	7227/7227	---M--	200	added ('OK')	image/jpeg	etag:%22d0a9c94ad52c8117e57c00addcf9a3e1%22	https://sudospaces.com/hoaphat-com-vn/2019/11/jis-medium.jpg	D:/thai_web/camera/sudospaces.com/hoaphat-com-vn/2019/11/jis-medium.jpg	(from https://thep.hoaphat.com.vn/)
13:20:09	8216/8216	---M--	200	added ('OK')	image/jpeg	etag:%223d69be92d5a8bb9a34de8e46cc358a40%22	https://sudospaces.com/hoaphat-com-vn/2019/11/iso-14001-medium.jpg	D:/thai_web/camera/sudospaces.com/hoaphat-com-vn/2019/11/iso-14001-medium.jpg	(from https://thep.hoaphat.com.vn/)
13:20:09	2181267/2181267	---M--	200	added ('OK')	image/png	etag:%224c2f6581284f50aa45a398d969f9f0bb%22	https://sudospaces.com/hoaphat-com-vn/2020/03/web-thep-1920x700px-01.png	D:/thai_web/camera/sudospaces.com/hoaphat-com-vn/2020/03/web-thep-1920x700px-01.png	(from https://thep.hoaphat.com.vn/)
13:20:09	34825/34825	---M--	200	added ('OK')	image/png	etag:%2287ce3794b1d6057698904f8c6ab40c40%22	https://sudospaces.com/hoaphat-com-vn/2019/11/9001-2015-medium.png	D:/thai_web/camera/sudospaces.com/hoaphat-com-vn/2019/11/9001-2015-medium.png	(from https://thep.hoaphat.com.vn/)
13:20:09	11118/11118	---M--	200	added ('OK')	image/jpeg	etag:%22b17e112119ac853591f6ef079673e31f%22	https://sudospaces.com/hoaphat-com-vn/2019/11/tcvn-medium.jpg	D:/thai_web/camera/sudospaces.com/hoaphat-com-vn/2019/11/tcvn-medium.jpg	(from https://thep.hoaphat.com.vn/)
13:20:09	2659524/2659524	---M--	200	added ('OK')	image/png	etag:%22f7aabdb13b913597123aa22e47dd117c%22	https://sudospaces.com/hoaphat-com-vn/2020/03/web-thep-1920x700px-03.png	D:/thai_web/camera/sudospaces.com/hoaphat-com-vn/2020/03/web-thep-1920x700px-03.png	(from https://thep.hoaphat.com.vn/)
13:20:10	83771/83771	---M--	200	added ('OK')	image/png	etag:%225df4673a-1473b%22	https://thep.hoaphat.com.vn/assets/img/image/sign.png	D:/thai_web/camera/thep.hoaphat.com.vn/assets/img/image/sign.png	(from https://thep.hoaphat.com.vn/)
13:20:10	40407/40407	---MCZ	200	added ('OK')	text/html	date:Thu,%2022%20Sep%202022%2006:24:12%20GMT	https://thep.hoaphat.com.vn/tin-cong-nghe/dau-hieu-nhan-biet-thep-hoa-phat.html	D:/thai_web/camera/thep.hoaphat.com.vn/tin-cong-nghe/dau-hieu-nhan-biet-thep-hoa-phat.html	(from https://thep.hoaphat.com.vn/)
13:20:11	107826/107826	---M--	200	added ('OK')	image/jpeg	etag:%229f11c58eb13f18b54c51bf5437d95d48%22	https://sudospaces.com/hoaphat-com-vn/2019/12/thep-cuon-2.jpg	D:/thai_web/camera/sudospaces.com/hoaphat-com-vn/2019/12/thep-cuon-2.jpg	(from https://thep.hoaphat.com.vn/)
13:20:11	80067/80067	---M--	200	added ('OK')	image/jpeg	etag:%2253939dc72583d3b16d9da93936cefe22%22	https://sudospaces.com/hoaphat-com-vn/2019/12/thep-thanh.jpg	D:/thai_web/camera/sudospaces.com/hoaphat-com-vn/2019/12/thep-thanh.jpg	(from https://thep.hoaphat.com.vn/)
13:20:11	949032/949032	---M--	200	added ('OK')	image/jpeg	etag:%22f8ea8d5214c5c840b2ee049c336bbca2%22	https://sudospaces.com/hoaphat-com-vn/2019/12/phoi-thep-3-1.jpg	D:/thai_web/camera/sudospaces.com/hoaphat-com-vn/2019/12/phoi-thep-3-1.jpg	(from https://thep.hoaphat.com.vn/)
13:20:11	166493/166493	---M--	200	added ('OK')	image/png	etag:%227260eb9b8e79a2bf9b34b5730eadcbf1%22	https://sudospaces.com/hoaphat-com-vn/2019/12/hot-rolled-coil-1.jpg	D:/thai_web/camera/sudospaces.com/hoaphat-com-vn/2019/12/hot-rolled-coil-1.png	(from https://thep.hoaphat.com.vn/)
13:20:11	103037/103037	---M--	200	added ('OK')	image/jpeg	etag:%221a5699c01710f7cf524aad9b07528966%22	https://sudospaces.com/hoaphat-com-vn/2019/12/thep-du-ung-luc-1.jpg	D:/thai_web/camera/sudospaces.com/hoaphat-com-vn/2019/12/thep-du-ung-luc-1.jpg	(from https://thep.hoaphat.com.vn/)
13:20:12	47547/47547	---M--	200	added ('OK')	image/jpeg	etag:%22d38e5320460e4135d79d619d9fc45d20%22	https://sudospaces.com/hoaphat-com-vn/2019/10/nhiet-dien-mong-duong-large.jpg	D:/thai_web/camera/sudospaces.com/hoaphat-com-vn/2019/10/nhiet-dien-mong-duong-large.jpg	(from https://thep.hoaphat.com.vn/)
13:20:12	649755/649755	---M--	200	added ('OK')	image/jpeg	etag:%22a0171588b8e1c1d929bef020d4f10778%22	https://sudospaces.com/hoaphat-com-vn/2019/12/s95-1.jpg	D:/thai_web/camera/sudospaces.com/hoaphat-com-vn/2019/12/s95-1.jpg	(from https://thep.hoaphat.com.vn/)
13:20:12	29039/29039	---MCZ	200	added ('OK')	text/html	date:Thu,%2022%20Sep%202022%2006:24:13%20GMT	https://thep.hoaphat.com.vn/cong-trinh/nha-may-nhiet-dien-mong-duong.html	D:/thai_web/camera/thep.hoaphat.com.vn/cong-trinh/nha-may-nhiet-dien-mong-duong.html	(from https://thep.hoaphat.com.vn/)
13:20:12	24345/24345	---M--	200	added ('OK')	image/jpeg	etag:%229f13e905865a3c091efab09e53b6f92f%22	https://sudospaces.com/hoaphat-com-vn/2019/10/nhiet-dien-quang-ninh-large.jpg	D:/thai_web/camera/sudospaces.com/hoaphat-com-vn/2019/10/nhiet-dien-quang-ninh-large.jpg	(from https://thep.hoaphat.com.vn/)
13:20:12	25587/25587	---MCZ	200	added ('OK')	text/html	date:Thu,%2022%20Sep%202022%2006:24:14%20GMT	https://thep.hoaphat.com.vn/cong-trinh/nha-may-nhiet-dien-quang-ninh.html	D:/thai_web/camera/thep.hoaphat.com.vn/cong-trinh/nha-may-nhiet-dien-quang-ninh.html	(from https://thep.hoaphat.com.vn/)
13:20:12	29808/29808	---M--	200	added ('OK')	image/jpeg	etag:%22255f34d914770c83fa9334b1b36efe8f%22	https://sudospaces.com/hoaphat-com-vn/2019/10/nhiet-dien-nghi-son-1-1024x611-large.jpg	D:/thai_web/camera/sudospaces.com/hoaphat-com-vn/2019/10/nhiet-dien-nghi-son-1-1024x611-large.jpg	(from https://thep.hoaphat.com.vn/)
13:20:13	26714/26714	---MCZ	200	added ('OK')	text/html	date:Thu,%2022%20Sep%202022%2006:24:14%20GMT	https://thep.hoaphat.com.vn/cong-trinh/nha-may-nhiet-dien-nghi-son-1.html	D:/thai_web/camera/thep.hoaphat.com.vn/cong-trinh/nha-may-nhiet-dien-nghi-son-1.html	(from https://thep.hoaphat.com.vn/)
13:20:13	27793/27793	---M--	200	added ('OK')	image/jpeg	etag:%22f5df629171f823e09ba9da6ade46bb41%22	https://sudospaces.com/hoaphat-com-vn/2019/10/cao-toc-hn-hai-phong-large.jpg	D:/thai_web/camera/sudospaces.com/hoaphat-com-vn/2019/10/cao-toc-hn-hai-phong-large.jpg	(from https://thep.hoaphat.com.vn/)
13:20:13	28982/28982	---MCZ	200	added ('OK')	text/html	date:Thu,%2022%20Sep%202022%2006:24:15%20GMT	https://thep.hoaphat.com.vn/cong-trinh/duong-cao-toc-ha-noi-hai-phong.html	D:/thai_web/camera/thep.hoaphat.com.vn/cong-trinh/duong-cao-toc-ha-noi-hai-phong.html	(from https://thep.hoaphat.com.vn/)
13:20:13	40555/40555	---M--	200	added ('OK')	image/jpeg	etag:%228d46b6cfd97dc03f16e4bc36515a7533%22	https://sudospaces.com/hoaphat-com-vn/2019/10/trung-tam-truyen-hinh-vn-large.jpg	D:/thai_web/camera/sudospaces.com/hoaphat-com-vn/2019/10/trung-tam-truyen-hinh-vn-large.jpg	(from https://thep.hoaphat.com.vn/)
13:20:14	27084/27084	---MCZ	200	added ('OK')	text/html	date:Thu,%2022%20Sep%202022%2006:24:15%20GMT	https://thep.hoaphat.com.vn/cong-trinh/trung-tam-truyen-hinh-viet-nam.html	D:/thai_web/camera/thep.hoaphat.com.vn/cong-trinh/trung-tam-truyen-hinh-viet-nam.html	(from https://thep.hoaphat.com.vn/)
13:20:14	34775/34775	---M--	200	added ('OK')	image/jpeg	etag:%226331ff4c9b4c2947a98120ff5c7bb5f3%22	https://sudospaces.com/hoaphat-com-vn/2019/10/cao-toc-noi-bai-lao-cai-large.jpg	D:/thai_web/camera/sudospaces.com/hoaphat-com-vn/2019/10/cao-toc-noi-bai-lao-cai-large.jpg	(from https://thep.hoaphat.com.vn/)
13:20:14	27072/27072	---MCZ	200	added ('OK')	text/html	date:Thu,%2022%20Sep%202022%2006:24:16%20GMT	https://thep.hoaphat.com.vn/cong-trinh/duong-cao-toc-noi-bai-lao-cai.html	D:/thai_web/camera/thep.hoaphat.com.vn/cong-trinh/duong-cao-toc-noi-bai-lao-cai.html	(from https://thep.hoaphat.com.vn/)
13:20:14	24500/24500	---M--	200	added ('OK')	image/jpeg	etag:%222852944e96e6c22a75c65369e8718416%22	https://sudospaces.com/hoaphat-com-vn/2019/12/cang-cai-mep-thi-vai90317601-dhrh-large.jpg	D:/thai_web/camera/sudospaces.com/hoaphat-com-vn/2019/12/cang-cai-mep-thi-vai90317601-dhrh-large.jpg	(from https://thep.hoaphat.com.vn/)
13:20:15	28860/28860	---MCZ	200	added ('OK')	text/html	date:Thu,%2022%20Sep%202022%2006:24:16%20GMT	https://thep.hoaphat.com.vn/cong-trinh/cang-cai-mep.html	D:/thai_web/camera/thep.hoaphat.com.vn/cong-trinh/cang-cai-mep.html	(from https://thep.hoaphat.com.vn/)
13:20:15	35228/35228	---M--	200	added ('OK')	image/jpeg	etag:%22b415668f88ddf901fff3249bf4987a5b%22	https://sudospaces.com/hoaphat-com-vn/2019/12/cau-can-vanh-dai-3-large.jpg	D:/thai_web/camera/sudospaces.com/hoaphat-com-vn/2019/12/cau-can-vanh-dai-3-large.jpg	(from https://thep.hoaphat.com.vn/)
13:20:15	28982/28982	---MCZ	200	added ('OK')	text/html	date:Thu,%2022%20Sep%202022%2006:24:16%20GMT	https://thep.hoaphat.com.vn/cong-trinh/du-an-cau-can-duong-vanh-dai-3.html	D:/thai_web/camera/thep.hoaphat.com.vn/cong-trinh/du-an-cau-can-duong-vanh-dai-3.html	(from https://thep.hoaphat.com.vn/)
13:20:15	38947/38947	---M--	200	added ('OK')	image/jpeg	etag:%228481f8be89606b16fc12802facb87c25%22	https://sudospaces.com/hoaphat-com-vn/2019/12/metro-nhon-ga-ha-noi-large.jpg	D:/thai_web/camera/sudospaces.com/hoaphat-com-vn/2019/12/metro-nhon-ga-ha-noi-large.jpg	(from https://thep.hoaphat.com.vn/)
13:20:16	29044/29044	---MCZ	200	added ('OK')	text/html	date:Thu,%2022%20Sep%202022%2006:24:17%20GMT	https://thep.hoaphat.com.vn/cong-trinh/tuyen-metro-nhon--ga-ha-noi.html	D:/thai_web/camera/thep.hoaphat.com.vn/cong-trinh/tuyen-metro-nhon--ga-ha-noi.html	(from https://thep.hoaphat.com.vn/)
13:20:16	41514/41514	---M--	200	added ('OK')	image/jpeg	etag:%22896d0a96afb87ef5bb8f3e4a64c3d0fe%22	https://sudospaces.com/hoaphat-com-vn/2019/12/times-city-park-hill-large.jpg	D:/thai_web/camera/sudospaces.com/hoaphat-com-vn/2019/12/times-city-park-hill-large.jpg	(from https://thep.hoaphat.com.vn/)
13:20:16	28809/28809	---MCZ	200	added ('OK')	text/html	date:Thu,%2022%20Sep%202022%2006:24:17%20GMT	https://thep.hoaphat.com.vn/cong-trinh/times-city-park-hill.html	D:/thai_web/camera/thep.hoaphat.com.vn/cong-trinh/times-city-park-hill.html	(from https://thep.hoaphat.com.vn/)
13:20:16	52328/52328	---M--	200	added ('OK')	image/jpeg	etag:%228a2b864792d33990d8f277e275c83a65%22	https://sudospaces.com/hoaphat-com-vn/2019/12/formosa-ha-tinh-1024x768-large.jpg	D:/thai_web/camera/sudospaces.com/hoaphat-com-vn/2019/12/formosa-ha-tinh-1024x768-large.jpg	(from https://thep.hoaphat.com.vn/)
13:20:17	28934/28934	---MCZ	200	added ('OK')	text/html	date:Thu,%2022%20Sep%202022%2006:24:18%20GMT	https://thep.hoaphat.com.vn/cong-trinh/du-an-formosa-ha-tinh.html	D:/thai_web/camera/thep.hoaphat.com.vn/cong-trinh/du-an-formosa-ha-tinh.html	(from https://thep.hoaphat.com.vn/)
13:20:17	19313/19313	---M--	200	added ('OK')	image/jpeg	etag:%220190df4176fa6d366869ee9e0e316a47%22	https://sudospaces.com/hoaphat-com-vn/2019/12/design-of-cao-lanh-bridge-1024x620-large.jpg	D:/thai_web/camera/sudospaces.com/hoaphat-com-vn/2019/12/design-of-cao-lanh-bridge-1024x620-large.jpg	(from https://thep.hoaphat.com.vn/)
13:20:17	28624/28624	---MCZ	200	added ('OK')	text/html	date:Thu,%2022%20Sep%202022%2006:24:18%20GMT	https://thep.hoaphat.com.vn/cong-trinh/cau-cao-lanh.html	D:/thai_web/camera/thep.hoaphat.com.vn/cong-trinh/cau-cao-lanh.html	(from https://thep.hoaphat.com.vn/)
13:20:17	31116/31116	---M--	200	added ('OK')	image/jpeg	etag:%2246df0282e20188bf181fc5daf29e98a1%22	https://sudospaces.com/hoaphat-com-vn/2019/12/cau-vam-cong-large.jpg	D:/thai_web/camera/sudospaces.com/hoaphat-com-vn/2019/12/cau-vam-cong-large.jpg	(from https://thep.hoaphat.com.vn/)
13:20:17	28553/28553	---MCZ	200	added ('OK')	text/html	date:Thu,%2022%20Sep%202022%2006:24:19%20GMT	https://thep.hoaphat.com.vn/cong-trinh/cau-vam-cong.html	D:/thai_web/camera/thep.hoaphat.com.vn/cong-trinh/cau-vam-cong.html	(from https://thep.hoaphat.com.vn/)
13:20:18	37487/37487	---M--	200	added ('OK')	image/jpeg	etag:%220c3e853a736136ee277b8de730a14645%22	https://sudospaces.com/hoaphat-com-vn/2019/12/nhiet-dien-thai-binh-1-1024x683-large.jpg	D:/thai_web/camera/sudospaces.com/hoaphat-com-vn/2019/12/nhiet-dien-thai-binh-1-1024x683-large.jpg	(from https://thep.hoaphat.com.vn/)
13:20:18	28956/28956	---MCZ	200	added ('OK')	text/html	date:Thu,%2022%20Sep%202022%2006:24:19%20GMT	https://thep.hoaphat.com.vn/cong-trinh/nha-may-nhiet-dien-thai-binh-1.html	D:/thai_web/camera/thep.hoaphat.com.vn/cong-trinh/nha-may-nhiet-dien-thai-binh-1.html	(from https://thep.hoaphat.com.vn/)
13:20:18	34889/34889	---M--	200	added ('OK')	image/jpeg	etag:%22da2276898126ca3ef1056188ab6e099c%22	https://sudospaces.com/hoaphat-com-vn/2019/12/khu-do-thi-sa-la-tphcm-1024x576-large.jpg	D:/thai_web/camera/sudospaces.com/hoaphat-com-vn/2019/12/khu-do-thi-sa-la-tphcm-1024x576-large.jpg	(from https://thep.hoaphat.com.vn/)
13:20:18	28944/28944	---MCZ	200	added ('OK')	text/html	date:Thu,%2022%20Sep%202022%2006:24:20%20GMT	https://thep.hoaphat.com.vn/cong-trinh/khu-do-thi-sala--tp-ho-chi-minh.html	D:/thai_web/camera/thep.hoaphat.com.vn/cong-trinh/khu-do-thi-sala--tp-ho-chi-minh.html	(from https://thep.hoaphat.com.vn/)
13:20:19	203994/203994	---M--	200	added ('OK')	image/jpeg	etag:%22241719d6372c2d8430d6a43ab96d0642%22	https://sudospaces.com/hoaphat-com-vn/2021/03/san-bay-nb-large.jpg	D:/thai_web/camera/sudospaces.com/hoaphat-com-vn/2021/03/san-bay-nb-large.jpg	(from https://thep.hoaphat.com.vn/)
13:20:19	29607/29607	---MCZ	200	added ('OK')	text/html	date:Thu,%2022%20Sep%202022%2006:24:20%20GMT	https://thep.hoaphat.com.vn/cong-trinh/cai-tao-duong-bang-san-bay-quoc-te-noi-bai.html	D:/thai_web/camera/thep.hoaphat.com.vn/cong-trinh/cai-tao-duong-bang-san-bay-quoc-te-noi-bai.html	(from https://thep.hoaphat.com.vn/)
13:20:19	181174/181174	---M--	200	added ('OK')	image/jpeg	etag:%22dfcb0cf12c99e72f8171fce3222593cf%22	https://sudospaces.com/hoaphat-com-vn/2021/03/20170515122854-cau-long-thanh-1468229670-large.jpg	D:/thai_web/camera/sudospaces.com/hoaphat-com-vn/2021/03/20170515122854-cau-long-thanh-1468229670-large.jpg	(from https://thep.hoaphat.com.vn/)
13:20:19	29940/29940	---MCZ	200	added ('OK')	text/html	date:Thu,%2022%20Sep%202022%2006:24:21%20GMT	https://thep.hoaphat.com.vn/cong-trinh/cao-toc-long-thanh--dau-giay.html	D:/thai_web/camera/thep.hoaphat.com.vn/cong-trinh/cao-toc-long-thanh--dau-giay.html	(from https://thep.hoaphat.com.vn/)
